case_id,faa_ors,faa_asn,usgs_pr_id,eia_id,t_state,t_county,t_fips,p_name,p_year,p_tnum,p_cap,t_manu,t_model,t_cap,t_hh,t_rd,t_rsa,t_ttlh,offshore,retrofit,retrofit_y,t_conf_atr,t_conf_loc,t_img_date,t_img_srce,xlong,ylat,geometry,cluster_label,xlong_centroid,ylat_centroid,geometry_centroid
3024324.0,48-016754,2007.0,31346.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.483894,32.310394,POINT (-100.483894 32.310394),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024349.0,48-016739,2007.0,31231.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.493889,32.302395,POINT (-100.493889 32.302395),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024366.0,48-016730,2007.0,31032.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.538589,32.283794,POINT (-100.538589 32.283794),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024373.0,48-016664,2007.0,31079.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.507393,32.288895,POINT (-100.507393 32.288895),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024397.0,48-016652,2007.0,30974.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.522591,32.276794,POINT (-100.522591 32.276794),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024315.0,48-016691,2007.0,31398.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.505592,32.313396,POINT (-100.505592 32.313396),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024338.0,48-016679,2007.0,31209.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.555489,32.300896,POINT (-100.555489 32.300896),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024390.0,48-016718,2007.0,30949.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.548294,32.274296,POINT (-100.548294 32.274296),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024335.0,48-016680,2007.0,31200.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.564293,32.299397,POINT (-100.564293 32.299397),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024410.0,48-016709,2007.0,30943.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.540192,32.270596,POINT (-100.540192 32.270596),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024336.0,48-016748,2007.0,31201.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.562195,32.299694,POINT (-100.562195 32.299694),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024321.0,48-016755,2007.0,31340.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.490189,32.310097,POINT (-100.490189 32.310097),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024350.0,48-016675,2007.0,31232.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.491791,32.302494,POINT (-100.491791 32.302494),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024405.0,48-016647,2007.0,30996.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.504089,32.278294,POINT (-100.504089 32.278294),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024314.0,48-016692,2007.0,31397.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.507591,32.313396,POINT (-100.507591 32.313396),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024389.0,48-016656,2007.0,30950.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.550217,32.274445,POINT (-100.550217 32.274445),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024403.0,48-016712,2007.0,30999.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.508392,32.278294,POINT (-100.508392 32.278294),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024413.0,48-016708,2007.0,30934.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.533089,32.270195,POINT (-100.533089 32.270195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024327.0,48-016684,2007.0,31317.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.474495,32.308094,POINT (-100.474495 32.308094),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024362.0,48-016669,2007.0,31027.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.563095,32.283295,POINT (-100.563095 32.283295),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024322.0,48-016687,2007.0,31342.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.488091,32.310196,POINT (-100.488091 32.310196),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024412.0,48-016643,2007.0,30937.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.535789,32.270496,POINT (-100.535789 32.270496),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024384.0,48-016721,2007.0,31023.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.585495,32.283195,POINT (-100.585495 32.283195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024393.0,48-016717,2007.0,30946.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.54229,32.273994,POINT (-100.54229 32.273994),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024408.0,48-016645,2007.0,30994.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.49749,32.278294,POINT (-100.49749 32.278294),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024306.0,48-016697,2007.0,31381.0,56337.0,TX,Nolan County,48353,Sweetwater IVa,2007.0,135.0,135.0,Mitsubishi,MWT62/1.0,1000.0,69.0,61.4,2960.92,99.7,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.528191,32.312195,POINT (-100.528191 32.312195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024287.0,48-016482,2007.0,30770.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.465294,32.251293,POINT (-100.465294 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024286.0,48-016457,2007.0,30772.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.468895,32.251293,POINT (-100.468895 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024260.0,48-016468,2007.0,30850.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.489395,32.263195,POINT (-100.489395 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024248.0,48-016461,2007.0,31045.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.471191,32.286594,POINT (-100.471191 32.286594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024281.0,48-016478,2007.0,30754.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.495689,32.248795,POINT (-100.495689 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024268.0,48-016572,2007.0,30774.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.546494,32.251293,POINT (-100.546494 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024280.0,48-016455,2007.0,30751.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.49929,32.248795,POINT (-100.49929 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024252.0,48-016463,2007.0,30771.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.461594,32.251293,POINT (-100.461594 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024272.0,48-016569,2007.0,30821.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.529991,32.254395,POINT (-100.529991 32.254395),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024266.0,48-016472,2007.0,30892.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.466591,32.265995,POINT (-100.466591 32.265995),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024278.0,48-016454,2007.0,30752.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.506699,32.248829,POINT (-100.506699 32.248829),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024247.0,48-016445,2007.0,31041.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.474892,32.285995,POINT (-100.474892 32.285995),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024257.0,48-016466,2007.0,30849.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.498695,32.263195,POINT (-100.498695 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024262.0,48-016451,2007.0,30901.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.481293,32.266594,POINT (-100.481293 32.266594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024243.0,48-016443,2007.0,31048.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.489594,32.286594,POINT (-100.489594 32.286594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024284.0,48-016480,2007.0,30763.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.478889,32.250793,POINT (-100.478889 32.250793),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024249.0,48-016446,2007.0,31044.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.467491,32.286594,POINT (-100.467491 32.286594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024271.0,48-016571,2007.0,30823.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.534393,32.254597,POINT (-100.534393 32.254597),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024254.0,48-016448,2007.0,30855.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.51339,32.263195,POINT (-100.51339 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024276.0,48-016453,2007.0,30753.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.513992,32.248795,POINT (-100.513992 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024256.0,48-016449,2007.0,30854.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.505692,32.263195,POINT (-100.505692 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024244.0,48-016459,2007.0,31046.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.485893,32.286594,POINT (-100.485893 32.286594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024264.0,48-016471,2007.0,30894.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.473892,32.265995,POINT (-100.473892 32.265995),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024245.0,48-016444,2007.0,31043.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.482292,32.286194,POINT (-100.482292 32.286194),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024270.0,48-016573,2007.0,30762.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.538994,32.250694,POINT (-100.538994 32.250694),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024259.0,48-016467,2007.0,30856.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.492493,32.263195,POINT (-100.492493 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024251.0,48-016447,2007.0,31014.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.457092,32.281094,POINT (-100.457092 32.281094),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024275.0,48-016475,2007.0,30758.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.517693,32.248795,POINT (-100.517693 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024246.0,48-016460,2007.0,31042.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.478592,32.286095,POINT (-100.478592 32.286095),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024265.0,48-016452,2007.0,30893.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.470192,32.265995,POINT (-100.470192 32.265995),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024250.0,48-016462,2007.0,31013.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.461288,32.280697,POINT (-100.461288 32.280697),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024263.0,48-016470,2007.0,30887.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.477592,32.265797,POINT (-100.477592 32.265797),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024274.0,48-016474,2007.0,30755.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.521393,32.248795,POINT (-100.521393 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024273.0,48-016473,2007.0,30769.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.525894,32.251293,POINT (-100.525894 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024267.0,48-016570,2007.0,30777.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.551491,32.251995,POINT (-100.551491 32.251995),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024242.0,48-016458,2007.0,31047.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.493195,32.286594,POINT (-100.493195 32.286594),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024285.0,48-016481,2007.0,30773.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.472595,32.251293,POINT (-100.472595 32.251293),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024253.0,48-016464,2007.0,30852.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.516991,32.263195,POINT (-100.516991 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024255.0,48-016465,2007.0,30851.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.509689,32.263195,POINT (-100.509689 32.263195),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024269.0,48-016568,2007.0,30765.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.542793,32.250996,POINT (-100.542793 32.250996),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024282.0,48-016479,2007.0,30768.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.487991,32.251194,POINT (-100.487991 32.251194),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024277.0,48-016476,2007.0,30757.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.510391,32.248795,POINT (-100.510391 32.248795),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
3024279.0,48-016477,2007.0,30756.0,56337.0,TX,Nolan County,48353,Sweetwater IVb,2007.0,46.0,105.8,Siemens,SWT-2.3-93,2300.0,80.0,93.0,6792.91,126.5,0.0,0.0,-9999.0,3.0,3.0,2021-01-28,Maxar,-100.502991,32.248894,POINT (-100.502991 32.248894),30,-100.51279626368161,32.27465613930348,POINT (-100.51279626368161 32.27465613930348)
